"time","anomaly"
19981014,-1.43748,
19981021,-1.47536,
19981028,-1.23217,
19981104,-1.57778,
19981111,-1.51264,
19981118,-1.45519,
19981125,-1.54803,
19981202,-1.50922,
19981209,-1.80512,
19981216,-1.89717,
19981223,-2.00297,
19981230,-1.98968,
19990106,-1.96582,
19990113,-1.70103,
19990120,-1.73986,
19990127,-1.73499,
19990203,-1.58993,
19990210,-1.60769,
19990217,-1.34185,
19990224,-1.29696,
19990303,-0.954432,
19990310,-1.07696,
19990317,-1.10011,
19990324,-0.951006,
19990331,-1.05531,
19990407,-0.949405,
19990414,-0.950871,
19990421,-0.8778,
19990428,-0.817576,
19990505,-0.864005,
19990512,-0.769257,
19990519,-0.997801,
19990526,-0.929375,
19990602,-1.11696,
19990609,-1.13131,
19990616,-1.08411,
19990623,-1.04423,
19990630,-0.852176,
19990707,-0.795096,
19990714,-0.914821,
19990721,-0.990571,
19990728,-1.12738,
19990804,-1.0938,
19990811,-1.373,
19990818,-1.46574,
19990825,-1.38213,
19990901,-1.46371,
19990908,-1.13775,
19990915,-1.09068,
19990922,-0.961855,
19990929,-0.856173,
19991006,-1.1096,
19991013,-0.976793,
19991020,-1.14709,
19991027,-1.38859,
19991103,-1.34413,
19991110,-1.34577,
19991117,-1.50867,
19991124,-1.97612,
19991201,-1.77886,
19991208,-1.49797,
19991215,-1.72209,
19991222,-1.70759,
19991229,-2.01827,
20000105,-2.11739,
20000112,-1.98528,
20000119,-1.90546,
20000126,-2.14858,
20000202,-1.98869,
20000209,-1.65589,
20000216,-1.42143,
20000223,-1.70429,
20000301,-1.57778,
20000308,-1.46372,
20000315,-1.22602,
20000322,-1.13478,
20000329,-0.735776,
20000405,-0.634735,
20000412,-0.850616,
20000419,-0.812798,
20000426,-0.72095,
20000503,-0.750513,
20000510,-0.771975,
20000517,-0.855773,
20000524,-0.715882,
20000531,-0.583923,
20000607,-0.688905,
20000614,-0.620884,
20000621,-0.584371,
20000628,-0.593481,
20000705,-0.554197,
20000712,-0.522184,
20000719,-0.52645,
20000726,-0.692729,
20000802,-0.471029,
20000809,-0.410067,
20000816,-0.501,
20000823,-0.515789,
20000830,-0.456303,
20000906,-0.532962,
20000913,-0.665616,
20000920,-0.642854,
20000927,-0.494608,
20001004,-0.720218,
20001011,-0.738972,
20001018,-0.853601,
20001025,-0.843824,
20001101,-1.13563,
20001108,-1.15341,
20001115,-0.782484,
20001122,-0.779997,
20001129,-0.777457,
20001206,-1.08475,
20001213,-1.03628,
20001220,-1.04691,
20001227,-1.11041,
20010103,-1.09541,
20010110,-1.07654,
20010117,-0.881503,
20010124,-0.857012,
20010131,-0.763055,
20010207,-0.852229,
20010214,-0.797062,
20010221,-0.649374,
20010228,-0.584265,
20010307,-0.56327,
20010314,-0.454456,
20010321,-0.260859,
20010328,-0.455837,
20010404,-0.346886,
20010411,-0.124611,
20010418,-0.181781,
20010425,-0.279545,
20010502,-0.38834,
20010509,-0.286682,
20010516,-0.407967,
20010523,-0.157948,
20010530,-0.106259,
20010606,0.0439756,
20010613,-0.0300106,
20010620,0.0859369,
20010627,0.0737194,
20010704,0.0389137,
20010711,0.00128172,
20010718,0.0669147,
20010725,-0.0114544,
20010801,0.0656519,
20010808,0.0489554,
20010815,-0.0725859,
20010822,-0.0539741,
20010829,-0.228792,
20010905,-0.165115,
20010912,-0.21086,
20010919,-0.243409,
20010926,-0.313104,
20011003,-0.270441,
20011010,-0.268052,
20011017,-0.142164,
20011024,-0.124975,
20011031,-0.122102,
20011107,-0.151964,
20011114,-0.14721,
20011121,-0.391398,
20011128,-0.353279,
20011205,-0.527755,
20011212,-0.482464,
20011219,-0.47374,
20011226,-0.415009,
20020102,-0.463118,
20020109,-0.199154,
20020116,-0.2311,
20020123,-0.0683979,
20020130,-0.0389102,
20020206,0.177769,
20020213,0.233018,
20020220,-0.0404809,
20020227,0.0563839,
20020306,0.0442899,
20020313,0.0292368,
20020320,0.0541319,
20020327,-0.0253807,
20020403,0.156906,
20020410,0.258982,
20020417,0.10885,
20020424,0.188171,
20020501,0.147388,
20020508,0.140125,
20020515,0.0896554,
20020522,0.385512,
20020529,0.630943,
20020605,0.880693,
20020612,0.879991,
20020619,0.749465,
20020626,0.675086,
20020703,0.591655,
20020710,0.612804,
