"time","anomaly"
19960904,-0.39151,
19960911,-0.143847,
19960918,-0.169069,
19960925,-0.964156,
19961002,-1.47334,
19961009,-1.10533,
19961016,-1.40172,
19961023,-1.40995,
19961030,-0.761998,
19961106,-0.600079,
19961113,-0.547346,
19961120,-0.612553,
19961127,-0.997278,
19961204,-0.865748,
19961211,-0.184319,
19961218,-0.300611,
19961225,-0.263714,
19970101,0.267687,
19970108,-0.224061,
19970115,-0.406621,
19970122,-0.163034,
19970129,-0.150134,
19970205,0.0618476,
19970212,0.141151,
19970219,0.335814,
19970226,0.077062,
19970305,0.56594,
19970312,-0.00116097,
19970319,0.2413,
19970326,0.103632,
19970402,0.44206,
19970409,0.450784,
19970416,-0.285007,
19970423,0.16955,
19970430,0.213575,
19970507,0.236803,
19970514,-0.203419,
19970521,0.106012,
19970528,0.364327,
19970604,0.11186,
19970611,-0.0853564,
19970618,-0.160479,
19970625,0.666772,
19970702,0.774218,
19970709,1.03262,
19970716,0.798407,
19970723,1.26405,
19970730,1.05682,
19970806,1.10894,
19970813,0.769931,
19970820,0.771208,
19970827,0.898768,
19970903,0.863635,
19970910,1.24419,
19970917,1.31195,
19970924,1.57217,
19971001,2.09379,
19971008,2.4634,
19971015,2.24999,
19971022,2.2272,
19971029,1.74521,
19971105,2.33476,
19971112,2.41856,
19971119,2.49531,
19971126,2.05388,
19971203,1.62421,
19971210,0.819942,
19971217,1.24594,
19971224,0.88222,
19971231,0.725099,
19980107,0.736096,
19980114,0.8745,
19980121,0.712366,
19980128,0.18745,
19980204,0.553245,
19980211,-0.195231,
19980218,0.728007,
19980225,0.481099,
19980304,0.322183,
19980311,-0.106616,
19980318,-0.443672,
19980325,-0.265683,
19980401,0.203299,
19980408,-0.0203202,
19980415,-0.413671,
19980422,-0.0762474,
19980429,0.157917,
19980506,0.378648,
19980513,0.253538,
19980520,-0.141761,
19980527,-0.302624,
19980603,-0.155602,
19980610,0.465267,
19980617,0.0832672,
19980624,-0.107611,
19980701,-0.565457,
19980708,-0.654662,
19980715,-0.775993,
19980722,-0.915943,
19980729,-0.916533,
19980805,-0.519764,
19980812,-1.05818,
19980819,-0.906688,
19980826,-0.834945,
19980902,-0.603947,
19980909,-0.746553,
19980916,-0.857632,
19980923,-0.795812,
19980930,-1.19645,
19981007,-0.888328,
19981014,-1.63683,
19981021,-0.661635,
19981028,-0.838445,
19981104,-0.459639,
19981111,-1.04936,
19981118,-0.719726,
19981125,-0.997167,
19981202,-0.551929,
19981209,-0.844267,
19981216,-0.247073,
19981223,-0.518829,
19981230,-0.328271,
19990106,-0.0563904,
19990113,-0.303138,
19990120,-0.497357,
19990127,-0.185755,
19990203,-0.259239,
19990210,0.0930547,
19990217,0.18026,
19990224,0.0931266,
19990303,0.397123,
19990310,0.309361,
19990317,0.131455,
19990324,0.331893,
19990331,0.419432,
19990407,0.40244,
19990414,0.131043,
19990421,0.188853,
19990428,-0.0359814,
19990505,0.0547251,
19990512,-0.363893,
19990519,-0.752937,
19990526,-0.707959,
19990602,-0.645525,
19990609,-0.303321,
19990616,-0.355884,
19990623,-0.241257,
19990630,0.189821,
19990707,-0.395664,
19990714,0.391831,
19990721,0.322172,
19990728,-0.0911429,
19990804,0.0490615,
19990811,-0.0367063,
19990818,0.274271,
19990825,0.0902687,
19990901,0.223198,
19990908,0.398834,
19990915,0.283499,
19990922,-0.318335,
19990929,-0.0884499,
19991006,-0.181045,
19991013,-0.286953,
19991020,-0.706254,
19991027,-0.589067,
19991103,-0.488918,
19991110,-0.0232564,
19991117,-0.184472,
19991124,-0.204504,
19991201,-0.90611,
19991208,-0.211954,
19991215,0.053604,
19991222,0.155295,
19991229,0.093841,
20000105,0.0202243,
20000112,-0.307758,
20000119,0.369809,
20000126,-0.0092751,
20000202,0.238325,
20000209,0.215459,
20000216,0.498242,
20000223,0.496994,
20000301,0.335007,
20000308,0.423245,
20000315,0.815068,
20000322,0.837022,
20000329,0.792458,
20000405,0.637952,
20000412,0.629287,
20000419,0.277961,
20000426,0.447556,
20000503,0.535958,
20000510,0.599523,
20000517,-0.015384,
20000524,-0.00888446,
20000531,0.0984794,
20000607,-0.200654,
20000614,-0.422088,
20000621,-0.260711,
20000628,-0.259232,
20000705,-0.0792652,
20000712,0.000251351,
20000719,0.135447,
20000726,0.395132,
20000802,0.378027,
20000809,0.36131,
20000816,0.168139,
20000823,0.115532,
20000830,-0.135547,
20000906,-0.108835,
20000913,0.324774,
20000920,0.586629,
20000927,0.0835156,
20001004,-0.206482,
20001011,-0.0474574,
20001018,0.227186,
20001025,-0.217809,
20001101,-0.142121,
20001108,-0.158657,
20001115,-0.188478,
20001122,-0.178369,
20001129,-0.145166,
20001206,-0.336833,
20001213,0.0499102,
20001220,0.255783,
20001227,-0.147551,
20010103,0.0340503,
20010110,0.183605,
20010117,0.214246,
20010124,0.213641,
20010131,0.0189448,
20010207,0.139993,
20010214,0.889094,
20010221,0.803951,
20010228,0.51736,
20010307,0.770612,
20010314,0.216516,
20010321,0.584583,
20010328,0.536061,
20010404,0.357638,
20010411,0.184953,
20010418,0.248335,
20010425,0.225151,
20010502,0.583939,
20010509,-0.201766,
20010516,-0.288058,
20010523,-0.148248,
20010530,-0.378372,
20010606,0.489149,
20010613,-0.633139,
20010620,0.258752,
20010627,-0.429223,
20010704,0.160879,
20010711,-0.976995,
20010718,-0.918147,
20010725,-0.548187,
20010801,-0.277636,
20010808,-0.564562,
20010815,-0.860265,
20010822,-0.615711,
20010829,-0.57879,
20010905,-0.159734,
20010912,-0.354523,
20010919,-0.496492,
20010926,-0.692111,
20011003,-0.299351,
20011010,-0.316318,
20011017,-0.800605,
20011024,-0.487128,
20011031,-0.0243107,
20011107,0.341443,
20011114,-0.114461,
20011121,0.255601,
20011128,0.135435,
20011205,-0.0862437,
20011212,0.790691,
20011219,0.0559079,
20011226,-0.00312278,
20020102,-0.198812,
20020109,-0.39011,
20020116,-0.0773406,
20020123,-0.368065,
20020130,-0.52003,
20020206,0.15201,
20020213,0.353921,
20020220,0.0787975,
20020227,0.463825,
20020306,-0.63222,
20020313,-0.398202,
20020320,-0.152587,
20020327,-0.280479,
20020403,0.0126517,
20020410,-0.160674,
20020417,-0.518476,
20020424,-0.194449,
20020501,-0.363811,
20020508,-0.35625,
